gender,shoulder_to_hip,waist_to_hip,shoulder_to_waist,torso_aspect,symmetry,midline_offset,shape_label
female,0.9567,0.9787,0.9775,1.0360,0.9845,0.0023,pear
female,0.9540,0.9859,0.9677,1.0069,0.9860,0.0164,pear
female,0.9495,0.9887,0.9603,1.0314,0.9995,0.0117,pear
female,0.9420,0.9729,0.9682,1.0141,0.9701,0.0008,pear
female,0.9465,0.9889,0.9572,0.9997,0.9861,0.0077,pear
female,0.9393,0.9837,0.9549,1.0271,0.9694,0.0151,pear
female,0.9375,0.9777,0.9589,1.0116,0.9530,0.0126,pear
female,0.9486,0.9843,0.9638,1.0249,0.9592,0.0025,pear
female,0.9493,0.9825,0.9662,1.0253,0.9567,0.0025,pear
female,0.9481,0.9782,0.9692,1.0294,0.9940,0.0046,pear
female,0.9461,0.9781,0.9674,1.0156,0.9844,0.0083,pear
female,0.9410,0.9840,0.9563,0.9924,0.9961,0.0038,pear
female,0.9483,0.9916,0.9563,1.0396,0.9682,0.0112,pear
female,0.9464,0.9817,0.9641,1.0209,0.9780,0.0107,pear
female,0.9427,0.9886,0.9535,1.0131,0.9722,0.0011,pear
female,0.9492,0.9801,0.9685,1.0166,0.9756,0.0002,pear
female,0.9491,0.9880,0.9606,1.0190,0.9954,0.0119,pear
female,0.9552,0.9828,0.9719,1.0025,0.9845,0.0113,pear
female,0.9540,0.9892,0.9645,0.9980,0.9653,0.0087,pear
female,0.9463,0.9785,0.9670,1.0185,0.9944,0.0128,pear
female,0.9471,0.9829,0.9636,1.0190,0.9788,0.0060,pear
female,0.9504,0.9893,0.9607,1.0198,0.9853,0.0059,pear
female,0.9641,0.9793,0.9844,0.9943,0.9770,0.0185,pear
female,0.9566,0.9699,0.9863,1.0173,0.9559,0.0157,pear
female,0.9523,0.9784,0.9733,0.9971,0.9902,0.0106,pear
female,0.9465,0.9753,0.9705,0.9886,0.9691,0.0044,pear
female,0.9489,0.9793,0.9690,1.0332,0.9939,0.0024,pear
female,0.9502,0.9860,0.9636,1.0183,0.9868,0.0232,pear
female,0.9409,0.9874,0.9528,1.0066,0.9529,0.0241,pear
female,0.9479,0.9743,0.9729,1.0057,0.9951,0.0017,pear
female,0.9500,0.9793,0.9701,1.0307,0.9512,0.0033,pear
female,0.9453,0.9751,0.9694,1.0125,0.9699,0.0007,pear
female,0.9500,0.9816,0.9678,1.0176,0.9833,0.0076,pear
female,0.9560,0.9866,0.9689,1.0261,0.9602,0.0126,pear
female,0.9492,0.9884,0.9603,1.0103,0.9504,0.0188,pear
female,0.9502,0.9818,0.9678,0.9984,0.9959,0.0005,pear
female,0.9452,0.9877,0.9570,1.0158,0.9787,0.0205,pear
female,0.9552,0.9734,0.9813,1.0216,0.9831,0.0008,pear
female,0.9524,0.9749,0.9770,1.0209,0.9882,0.0074,pear
female,0.9535,0.9839,0.9691,1.0277,0.9726,0.0025,pear
female,0.9416,0.9811,0.9597,1.0178,0.9976,0.0013,pear
female,0.9455,0.9765,0.9683,1.0089,0.9670,0.0041,pear
female,0.9404,0.9849,0.9548,1.0037,0.9530,0.0115,pear
female,0.9471,0.9786,0.9679,1.0069,0.9753,0.0024,pear
female,0.9494,0.9763,0.9725,1.0342,0.9760,0.0009,pear
female,0.9467,0.9812,0.9648,1.0140,0.9657,0.0030,pear
female,0.9491,0.9938,0.9550,1.0122,0.9983,0.0093,pear
female,0.9449,0.9904,0.9540,1.0068,0.9645,0.0066,pear
female,0.9493,0.9781,0.9705,0.9980,0.9981,0.0229,pear
female,0.9453,0.9801,0.9645,1.0047,0.9542,0.0215,pear
female,0.9405,0.9700,0.9696,1.0084,0.9936,0.0077,pear
female,0.9443,0.9826,0.9610,1.0104,0.9992,0.0148,pear
female,0.9475,0.9952,0.9521,1.0142,0.9735,0.0015,pear
female,0.9529,0.9817,0.9706,1.0118,0.9909,0.0086,pear
female,0.9583,0.9809,0.9769,1.0102,0.9515,0.0072,pear
female,0.9454,0.9841,0.9607,1.0090,0.9702,0.0039,pear
female,0.9485,0.9774,0.9704,1.0176,0.9921,0.0108,pear
female,0.9425,0.9843,0.9576,1.0080,0.9735,0.0024,pear
female,0.9515,0.9825,0.9685,1.0049,0.9703,0.0009,pear
female,0.9538,0.9769,0.9763,1.0058,0.9826,0.0158,pear
female,0.9488,0.9829,0.9654,1.0215,0.9666,0.0095,pear
female,0.9497,0.9851,0.9641,1.0181,0.9844,0.0095,pear
female,0.9503,0.9836,0.9661,1.0183,0.9717,0.0069,pear
female,0.9549,0.9779,0.9765,1.0124,0.9956,0.0023,pear
female,0.9426,0.9867,0.9553,0.9946,0.9849,0.0175,pear
female,0.9408,0.9791,0.9609,0.9936,0.9678,0.0135,pear
female,0.9421,0.9860,0.9555,1.0274,0.9625,0.0097,pear
female,0.9607,0.9896,0.9708,1.0159,0.9745,0.0045,pear
female,0.9559,0.9905,0.9651,1.0019,0.9758,0.0003,pear
female,0.9505,0.9842,0.9658,1.0091,0.9862,0.0090,pear
female,0.9522,0.9840,0.9676,1.0128,0.9839,0.0027,pear
female,0.9484,0.9833,0.9645,1.0120,0.9561,0.0046,pear
female,0.9488,0.9863,0.9620,1.0210,0.9618,0.0032,pear
female,0.9423,0.9845,0.9571,1.0064,0.9784,0.0052,pear
female,0.9451,0.9823,0.9621,1.0004,0.9975,0.0091,pear
female,0.9489,0.9870,0.9614,1.0264,0.9956,0.0035,pear
female,0.9464,0.9874,0.9585,1.0090,0.9699,0.0051,pear
female,0.9497,0.9756,0.9734,1.0141,0.9996,0.0096,pear
female,0.9436,0.9844,0.9586,1.0317,0.9970,0.0176,pear
female,0.9496,0.9799,0.9691,1.0154,0.9965,0.0015,pear
female,0.9478,0.9834,0.9638,1.0094,0.9884,0.0033,pear
female,0.9474,0.9838,0.9630,1.0117,0.9580,0.0105,pear
female,0.9445,0.9936,0.9506,1.0233,0.9957,0.0027,pear
female,0.9477,0.9817,0.9654,1.0190,0.9663,0.0050,pear
female,0.9522,0.9840,0.9677,1.0250,0.9605,0.0155,pear
female,0.9456,0.9705,0.9744,1.0181,0.9588,0.0079,pear
female,0.9510,0.9823,0.9681,1.0114,0.9724,0.0101,pear
female,0.9449,0.9816,0.9627,1.0022,0.9663,0.0001,pear
female,0.9483,0.9820,0.9656,1.0072,0.9606,0.0002,pear
female,0.9529,0.9866,0.9659,1.0185,0.9758,0.0029,pear
female,0.9518,0.9862,0.9651,1.0234,0.9567,0.0079,pear
female,0.9482,0.9945,0.9535,1.0157,0.9924,0.0025,pear
female,0.9566,0.9802,0.9759,1.0101,0.9909,0.0120,pear
female,0.9357,0.9853,0.9497,1.0180,0.9538,0.0101,pear
female,0.9525,0.9966,0.9558,1.0213,0.9533,0.0138,pear
female,0.9525,0.9792,0.9728,1.0220,0.9817,0.0127,pear
female,0.9407,0.9867,0.9533,1.0222,0.9689,0.0114,pear
female,0.9437,0.9845,0.9586,1.0179,0.9570,0.0059,pear
female,0.9390,0.9869,0.9515,1.0181,0.9740,0.0028,pear
female,0.9494,0.9640,0.9849,1.0112,0.9869,0.0029,pear
female,0.9488,0.9765,0.9716,1.0145,0.9823,0.0026,pear
female,0.9555,0.9888,0.9664,1.0396,0.9556,0.0002,pear
female,0.9418,0.9793,0.9617,1.0083,0.9528,0.0107,pear
female,0.9419,0.9737,0.9674,1.0178,0.9565,0.0019,pear
female,0.9494,0.9873,0.9616,1.0246,0.9503,0.0042,pear
female,0.9395,0.9879,0.9510,1.0269,0.9945,0.0005,pear
female,0.9611,0.9849,0.9758,1.0227,0.9902,0.0013,pear
female,0.9533,0.9818,0.9710,1.0268,0.9556,0.0090,pear
female,0.9361,0.9842,0.9512,1.0218,0.9999,0.0122,pear
female,0.9438,0.9864,0.9569,1.0112,0.9771,0.0053,pear
female,0.9476,0.9832,0.9638,1.0166,0.9717,0.0030,pear
female,0.9467,0.9833,0.9628,0.9940,0.9916,0.0117,pear
female,0.9503,0.9869,0.9630,1.0207,0.9636,0.0049,pear
female,0.9499,0.9838,0.9655,1.0091,0.9883,0.0036,pear
female,0.9552,0.9768,0.9779,1.0226,0.9875,0.0005,pear
female,0.9485,0.9822,0.9656,1.0132,0.9764,0.0175,pear
female,0.9487,0.9843,0.9638,1.0074,0.9864,0.0066,pear
female,0.9456,0.9855,0.9595,1.0130,0.9524,0.0123,pear
female,0.9584,0.9885,0.9695,1.0277,0.9599,0.0052,pear
female,0.9472,0.9863,0.9603,1.0222,0.9652,0.0004,pear
female,0.9508,0.9829,0.9673,1.0132,0.9530,0.0028,pear
female,0.9494,0.9786,0.9702,1.0033,0.9907,0.0028,pear
female,0.9526,0.9870,0.9652,1.0091,0.9737,0.0143,pear
female,0.9437,0.9863,0.9567,1.0225,0.9819,0.0214,pear
female,0.9557,0.9785,0.9767,1.0367,0.9847,0.0181,pear
female,0.9450,0.9724,0.9717,1.0130,0.9548,0.0067,pear
female,0.9559,0.9815,0.9740,1.0148,0.9805,0.0000,pear
female,0.9512,0.9880,0.9627,1.0078,0.9975,0.0136,pear
female,0.9497,0.9794,0.9697,1.0042,0.9985,0.0231,pear
female,0.9492,0.9807,0.9678,1.0276,0.9903,0.0126,pear
female,0.9443,0.9890,0.9548,1.0132,0.9792,0.0020,pear
female,0.9391,0.9750,0.9632,1.0071,0.9803,0.0117,pear
female,0.9564,0.9739,0.9820,1.0071,0.9732,0.0035,pear
female,0.9486,0.9907,0.9575,1.0105,0.9666,0.0103,pear
female,0.9512,0.9850,0.9657,1.0302,0.9963,0.0027,pear
female,0.9534,0.9776,0.9753,1.0189,0.9897,0.0036,pear
female,0.9492,0.9834,0.9652,1.0131,0.9757,0.0012,pear
female,0.9541,0.9811,0.9724,1.0178,0.9939,0.0051,pear
female,0.9566,0.9833,0.9728,1.0142,0.9699,0.0103,pear
female,0.9532,0.9876,0.9652,1.0061,0.9939,0.0107,pear
female,0.9446,0.9783,0.9656,1.0102,0.9538,0.0107,pear
female,0.9468,0.9877,0.9586,1.0078,0.9768,0.0194,pear
female,0.9455,0.9765,0.9683,1.0031,0.9958,0.0105,pear
female,0.9578,0.9864,0.9710,1.0093,0.9805,0.0150,pear
female,0.9445,0.9765,0.9672,0.9972,0.9957,0.0015,pear
female,0.9509,0.9800,0.9703,1.0226,0.9607,0.0054,pear
female,0.9492,0.9767,0.9718,1.0086,0.9631,0.0124,pear
female,0.9468,0.9847,0.9615,1.0077,0.9963,0.0024,pear
female,0.9472,0.9729,0.9736,1.0088,0.9960,0.0127,pear
female,0.9511,0.9830,0.9676,0.9888,0.9636,0.0069,pear
female,0.9457,0.9808,0.9642,1.0051,0.9890,0.0057,pear
female,0.9497,0.9745,0.9746,1.0045,0.9516,0.0062,pear
female,0.9491,0.9807,0.9677,1.0370,0.9790,0.0152,pear
female,0.9526,0.9834,0.9687,1.0104,0.9611,0.0000,pear
female,0.9423,0.9865,0.9552,1.0240,0.9565,0.0013,pear
female,0.9498,0.9815,0.9677,1.0003,0.9541,0.0122,pear
female,0.9543,0.9790,0.9748,1.0012,0.9520,0.0022,pear
female,0.9441,0.9903,0.9533,1.0141,0.9526,0.0058,pear
female,0.9440,0.9838,0.9595,1.0188,0.9807,0.0037,pear
female,0.9491,0.9854,0.9631,1.0163,0.9990,0.0017,pear
female,0.9456,0.9817,0.9632,1.0308,0.9564,0.0119,pear
female,0.9533,0.9836,0.9692,1.0134,0.9625,0.0004,pear
female,0.9456,0.9808,0.9641,1.0054,0.9731,0.0006,pear
female,0.9423,0.9788,0.9628,0.9958,0.9915,0.0018,pear
female,0.9533,0.9775,0.9753,1.0162,0.9904,0.0056,pear
female,0.9401,0.9898,0.9497,1.0088,0.9805,0.0074,pear
female,0.9473,0.9838,0.9629,1.0341,0.9661,0.0023,pear
female,0.9483,0.9713,0.9763,0.9979,0.9746,0.0242,pear
female,0.9460,0.9815,0.9637,1.0268,0.9530,0.0026,pear
female,0.9472,0.9809,0.9656,1.0046,0.9576,0.0014,pear
female,0.9562,0.9877,0.9681,1.0165,0.9576,0.0122,pear
female,0.9569,0.9825,0.9740,1.0253,0.9766,0.0097,pear
female,0.9458,0.9751,0.9699,1.0116,0.9808,0.0055,pear
female,0.9441,0.9883,0.9553,1.0274,0.9520,0.0068,pear
female,0.9555,0.9893,0.9658,1.0137,0.9664,0.0054,pear
female,0.9427,0.9779,0.9640,1.0054,0.9754,0.0009,pear
female,0.9401,0.9802,0.9591,1.0134,0.9563,0.0061,pear
female,0.9504,0.9837,0.9661,1.0008,0.9568,0.0046,pear
female,0.9492,0.9888,0.9599,1.0221,0.9649,0.0179,pear
female,0.9500,0.9892,0.9603,1.0160,0.9940,0.0056,pear
female,0.9525,0.9834,0.9686,1.0288,0.9755,0.0035,pear
female,0.9541,0.9853,0.9683,1.0024,0.9695,0.0093,pear
female,0.9463,0.9769,0.9686,1.0291,0.9824,0.0076,pear
female,0.9513,0.9825,0.9683,0.9975,0.9667,0.0039,pear
female,0.9507,0.9817,0.9685,1.0069,0.9790,0.0037,pear
female,0.9470,0.9818,0.9645,1.0144,0.9942,0.0103,pear
female,0.9563,0.9847,0.9712,1.0225,0.9986,0.0133,pear
female,0.9577,0.9909,0.9666,1.0267,0.9997,0.0042,pear
female,0.9523,0.9804,0.9713,1.0128,0.9941,0.0002,pear
female,0.9415,0.9730,0.9676,1.0117,0.9512,0.0133,pear
female,0.9441,0.9844,0.9591,1.0196,0.9935,0.0041,pear
female,0.9456,0.9860,0.9590,1.0350,0.9989,0.0045,pear
female,0.9518,0.9851,0.9662,1.0146,0.9869,0.0143,pear
female,0.9468,0.9839,0.9623,1.0019,0.9701,0.0106,pear
female,0.9483,0.9884,0.9595,1.0151,0.9764,0.0083,pear
female,0.9500,0.9896,0.9600,1.0237,0.9622,0.0116,pear
female,0.9512,0.9828,0.9678,1.0276,0.9608,0.0024,pear
female,0.9508,0.9856,0.9647,1.0162,0.9970,0.0048,pear
female,0.9513,0.9838,0.9669,1.0110,0.9888,0.0001,pear
female,0.9471,0.9888,0.9579,1.0281,0.9992,0.0071,pear
female,0.9456,0.9899,0.9553,1.0160,0.9695,0.0032,pear
female,0.9591,0.9820,0.9766,1.0063,0.9695,0.0006,pear
female,0.9478,0.9842,0.9630,1.0204,0.9603,0.0069,pear
female,0.9523,0.9709,0.9808,1.0203,0.9781,0.0112,pear
female,0.9432,0.9797,0.9628,1.0201,0.9789,0.0079,pear
female,0.9476,0.9845,0.9626,1.0296,0.9945,0.0128,pear
female,0.9425,0.9752,0.9665,1.0072,0.9705,0.0092,pear
female,0.9424,0.9788,0.9628,1.0274,0.9690,0.0009,pear
female,0.9603,0.9832,0.9768,1.0142,0.9992,0.0099,pear
female,0.9531,0.9800,0.9726,1.0205,0.9821,0.0014,pear
female,0.9470,0.9824,0.9640,1.0047,0.9919,0.0083,pear
female,0.9493,0.9808,0.9679,1.0069,0.9945,0.0178,pear
female,0.9446,0.9820,0.9619,1.0193,0.9859,0.0091,pear
female,0.9397,0.9909,0.9484,1.0211,0.9686,0.0085,pear
female,0.9551,0.9817,0.9729,1.0156,0.9574,0.0041,pear
female,0.9439,0.9856,0.9577,1.0024,0.9696,0.0129,pear
female,0.9539,0.9910,0.9626,1.0199,0.9506,0.0109,pear
female,0.9567,0.9811,0.9751,1.0150,0.9761,0.0013,pear
female,0.9477,0.9828,0.9643,1.0276,0.9773,0.0116,pear
female,0.9477,0.9786,0.9684,1.0220,0.9517,0.0060,pear
female,0.9444,0.9907,0.9532,1.0017,0.9750,0.0074,pear
female,0.9455,0.9818,0.9630,1.0219,0.9769,0.0121,pear
female,0.9551,0.9836,0.9710,0.9972,0.9889,0.0045,pear
female,0.9454,0.9860,0.9588,1.0214,0.9887,0.0036,pear
female,0.9559,0.9829,0.9725,1.0254,0.9858,0.0089,pear
female,0.9489,0.9805,0.9678,1.0250,0.9783,0.0022,pear
female,0.9540,0.9796,0.9739,1.0232,0.9772,0.0002,pear
female,0.9404,0.9875,0.9522,1.0317,0.9539,0.0034,pear
female,0.9444,0.9853,0.9585,1.0056,0.9750,0.0156,pear
female,0.9491,0.9785,0.9700,1.0101,0.9634,0.0085,pear
female,0.9496,0.9846,0.9645,1.0152,0.9725,0.0086,pear
female,0.9474,0.9840,0.9628,1.0081,0.9581,0.0089,pear
female,0.9474,0.9808,0.9660,1.0112,0.9791,0.0168,pear
female,0.9555,0.9810,0.9740,1.0185,0.9738,0.0069,pear
female,0.9570,0.9839,0.9726,1.0064,0.9892,0.0089,pear
female,0.9436,0.9860,0.9570,1.0006,0.9569,0.0128,pear
female,0.9414,0.9800,0.9606,1.0023,0.9814,0.0003,pear
female,0.9463,0.9829,0.9628,1.0154,0.9680,0.0016,pear
female,0.9563,0.9749,0.9809,1.0206,0.9868,0.0047,pear
female,0.9435,0.9844,0.9585,1.0267,0.9565,0.0061,pear
female,0.9525,0.9733,0.9786,1.0100,0.9596,0.0039,pear
female,0.9491,0.9883,0.9603,1.0021,0.9799,0.0032,pear
female,0.9558,0.9848,0.9705,0.9920,0.9575,0.0189,pear
female,0.9458,0.9831,0.9620,1.0049,0.9765,0.0001,pear
female,0.9444,0.9826,0.9611,0.9988,0.9777,0.0194,pear
female,0.9482,0.9881,0.9597,1.0166,0.9807,0.0044,pear
female,0.9511,0.9841,0.9664,1.0195,0.9619,0.0066,pear
female,0.9591,0.9811,0.9775,1.0206,0.9990,0.0188,pear
female,0.9460,0.9938,0.9520,1.0175,0.9501,0.0101,pear
female,0.9444,0.9817,0.9619,1.0197,0.9648,0.0094,pear
female,0.9532,0.9816,0.9711,1.0301,0.9829,0.0010,pear
female,0.9457,0.9823,0.9628,1.0199,0.9769,0.0101,pear
female,0.9491,0.9783,0.9702,1.0194,0.9639,0.0154,pear
female,0.9492,0.9808,0.9678,1.0151,0.9658,0.0140,pear
female,0.9528,0.9820,0.9703,1.0172,0.9884,0.0092,pear
female,0.9475,0.9836,0.9634,1.0205,0.9892,0.0021,pear
female,0.9613,0.9915,0.9695,1.0029,0.9509,0.0094,pear
female,0.9435,0.9756,0.9671,1.0137,0.9703,0.0215,pear
female,0.9430,0.9884,0.9540,1.0255,0.9819,0.0076,pear
female,0.9539,0.9820,0.9714,1.0184,0.9762,0.0059,pear
female,0.9386,0.9751,0.9625,1.0396,0.9717,0.0055,pear
female,0.9527,0.9886,0.9637,0.9920,0.9840,0.0162,pear
female,0.9477,0.9879,0.9593,1.0053,0.9810,0.0098,pear
female,0.9492,0.9868,0.9619,1.0215,0.9719,0.0163,pear
female,0.9405,0.9766,0.9631,1.0097,0.9796,0.0104,pear
female,0.9552,0.9817,0.9730,0.9927,0.9749,0.0025,pear
female,0.9474,0.9782,0.9685,1.0055,0.9580,0.0052,pear
female,0.9498,0.9799,0.9693,1.0078,0.9702,0.0019,pear
female,0.9542,0.9801,0.9736,1.0184,0.9678,0.0079,pear
female,0.9482,0.9834,0.9642,1.0170,0.9508,0.0039,pear
female,0.9470,0.9817,0.9647,1.0134,0.9758,0.0092,pear
female,0.9472,0.9818,0.9648,1.0097,0.9524,0.0183,pear
female,0.9489,0.9842,0.9642,1.0138,0.9684,0.0094,pear
female,0.9483,0.9744,0.9732,1.0095,0.9672,0.0119,pear
female,0.9475,0.9844,0.9625,1.0197,0.9852,0.0089,pear
female,0.9440,0.9784,0.9648,1.0032,0.9923,0.0044,pear
female,0.9388,0.9807,0.9572,1.0076,0.9875,0.0039,pear
female,0.9417,0.9846,0.9565,1.0018,0.9743,0.0076,pear
female,0.9545,0.9811,0.9729,1.0018,0.9850,0.0082,pear
female,0.9482,0.9860,0.9617,1.0201,0.9877,0.0102,pear
female,0.9426,0.9911,0.9511,1.0101,0.9552,0.0200,pear
female,0.9515,0.9928,0.9585,1.0321,0.9808,0.0236,pear
female,0.9469,0.9829,0.9634,1.0176,0.9633,0.0076,pear
female,0.9544,0.9861,0.9679,1.0134,0.9981,0.0025,pear
female,0.9468,0.9824,0.9638,1.0198,0.9886,0.0074,pear
female,0.9495,0.9830,0.9660,1.0045,0.9569,0.0154,pear
female,0.9473,0.9886,0.9582,1.0087,0.9641,0.0056,pear
female,0.9503,0.9769,0.9728,1.0086,0.9637,0.0056,pear
female,0.9432,0.9798,0.9627,1.0139,0.9825,0.0086,pear
female,0.9433,0.9846,0.9580,1.0052,0.9963,0.0083,pear
female,0.9540,0.9857,0.9678,1.0134,0.9797,0.0024,pear
female,0.9496,0.9872,0.9619,1.0118,0.9864,0.0058,pear
female,0.9519,0.9869,0.9646,1.0022,0.9597,0.0062,pear
female,0.9490,0.9814,0.9670,1.0134,0.9914,0.0065,pear
female,0.9557,0.9816,0.9736,1.0080,0.9852,0.0181,pear
female,0.9475,0.9737,0.9730,1.0121,0.9602,0.0027,pear
female,0.9465,0.9809,0.9649,1.0160,0.9502,0.0056,pear
female,0.9424,0.9862,0.9556,0.9816,0.9870,0.0086,pear
female,0.9560,0.9864,0.9692,1.0080,0.9893,0.0135,pear
female,0.9522,0.9719,0.9797,1.0116,0.9849,0.0010,pear
female,0.9385,0.9765,0.9611,1.0081,0.9997,0.0268,pear
female,0.9382,0.9817,0.9557,1.0243,0.9577,0.0016,pear
female,0.9554,0.9867,0.9683,0.9990,0.9730,0.0014,pear
female,0.9525,0.9882,0.9639,1.0170,0.9768,0.0090,pear
female,0.9425,0.9733,0.9684,1.0104,0.9771,0.0052,pear
female,0.9543,0.9862,0.9677,1.0159,0.9639,0.0036,pear
female,0.9470,0.9832,0.9632,1.0147,0.9826,0.0125,pear
female,0.9453,0.9792,0.9654,1.0112,0.9512,0.0204,pear
female,0.9597,0.9865,0.9728,0.9981,0.9690,0.0232,pear
female,0.9526,0.9803,0.9718,1.0082,0.9712,0.0149,pear
female,0.9568,0.9830,0.9734,1.0118,0.9786,0.0049,pear
female,0.9506,0.9856,0.9645,1.0127,0.9833,0.0017,pear
female,0.9583,0.9832,0.9747,1.0352,0.9672,0.0133,pear
female,0.9420,0.9874,0.9541,1.0195,0.9793,0.0238,pear
female,0.9446,0.9827,0.9612,1.0166,0.9780,0.0129,pear
female,0.9477,0.9874,0.9597,1.0172,0.9863,0.0106,pear
female,0.9516,0.9850,0.9660,1.0257,0.9557,0.0096,pear
female,0.9494,0.9815,0.9673,1.0317,0.9535,0.0003,pear
female,0.9574,0.9849,0.9720,1.0042,0.9745,0.0052,pear
female,0.9418,0.9827,0.9584,1.0046,0.9700,0.0029,pear
female,0.9489,0.9899,0.9585,1.0161,0.9577,0.0132,pear
female,0.9546,0.9820,0.9721,1.0186,0.9826,0.0158,pear
female,0.9546,0.9820,0.9722,1.0202,0.9588,0.0208,pear
female,0.9410,0.9868,0.9537,0.9916,0.9816,0.0035,pear
female,0.9134,1.0126,0.9020,1.0770,0.9537,0.0117,rectangle
female,0.9121,1.0231,0.8914,1.0886,0.9580,0.0053,rectangle
female,0.9097,1.0184,0.8933,1.1045,0.9521,0.0043,rectangle
female,0.9144,1.0170,0.8991,1.0841,0.9597,0.0037,rectangle
female,0.9079,1.0256,0.8853,1.0918,0.9535,0.0088,rectangle
female,0.9154,1.0116,0.9049,1.0960,0.9903,0.0070,rectangle
female,0.9080,1.0161,0.8936,1.0974,0.9586,0.0061,rectangle
female,0.9075,1.0206,0.8892,1.1018,0.9712,0.0109,rectangle
female,0.9096,1.0168,0.8946,1.0657,0.9517,0.0078,rectangle
female,0.9070,1.0187,0.8903,1.1020,0.9837,0.0044,rectangle
female,0.9105,1.0140,0.8979,1.0831,0.9509,0.0203,rectangle
female,0.9115,1.0322,0.8831,1.0784,0.9772,0.0022,rectangle
female,0.9102,1.0188,0.8933,1.0792,0.9769,0.0109,rectangle
female,0.9158,1.0116,0.9054,1.0779,0.9615,0.0111,rectangle
female,0.9091,1.0172,0.8937,1.0813,0.9726,0.0004,rectangle
female,0.9105,1.0140,0.8979,1.0880,0.9724,0.0021,rectangle
female,0.9133,1.0140,0.9007,1.1041,0.9681,0.0064,rectangle
female,0.9099,1.0185,0.8934,1.1008,0.9732,0.0131,rectangle
female,0.9165,1.0113,0.9063,1.0978,0.9683,0.0092,rectangle
female,0.9226,1.0246,0.9004,1.0822,0.9866,0.0188,rectangle
female,0.9086,1.0177,0.8928,1.0933,0.9980,0.0135,rectangle
female,0.9111,1.0177,0.8953,1.0865,0.9914,0.0045,rectangle
female,0.9208,1.0192,0.9034,1.0890,0.9736,0.0205,rectangle
female,0.9059,1.0096,0.8973,1.0775,0.9775,0.0034,rectangle
female,0.9049,1.0189,0.8881,1.0959,0.9887,0.0027,rectangle
female,0.9180,1.0271,0.8938,1.0877,0.9531,0.0153,rectangle
female,0.9080,1.0212,0.8892,1.0844,0.9705,0.0126,rectangle
female,0.9103,1.0208,0.8917,1.0853,0.9633,0.0067,rectangle
female,0.9021,1.0214,0.8832,1.0688,0.9667,0.0043,rectangle
female,0.9215,1.0129,0.9098,1.0798,0.9910,0.0086,rectangle
female,0.9152,1.0184,0.8987,1.1010,0.9800,0.0247,rectangle
female,0.9134,1.0177,0.8975,1.1080,0.9753,0.0143,rectangle
female,0.9054,1.0144,0.8926,1.1022,0.9853,0.0162,rectangle
female,0.9183,1.0186,0.9015,1.0877,0.9908,0.0053,rectangle
female,0.9151,1.0204,0.8968,1.0761,0.9789,0.0109,rectangle
female,0.9106,1.0257,0.8877,1.0880,0.9609,0.0044,rectangle
female,0.9132,1.0094,0.9046,1.0921,0.9658,0.0228,rectangle
female,0.9052,1.0206,0.8870,1.0833,0.9912,0.0065,rectangle
female,0.9110,1.0155,0.8971,1.0917,0.9744,0.0058,rectangle
female,0.9056,1.0148,0.8924,1.0924,0.9741,0.0115,rectangle
female,0.9012,1.0163,0.8868,1.0599,0.9500,0.0139,rectangle
female,0.8996,1.0223,0.8800,1.0785,0.9607,0.0041,rectangle
female,0.9106,1.0116,0.9002,1.0939,0.9696,0.0116,rectangle
female,0.9148,1.0161,0.9002,1.0926,0.9984,0.0038,rectangle
female,0.9198,1.0131,0.9079,1.0886,0.9641,0.0008,rectangle
female,0.9111,1.0230,0.8905,1.0697,0.9562,0.0021,rectangle
female,0.9173,1.0162,0.9027,1.1070,0.9828,0.0143,rectangle
female,0.9173,1.0167,0.9023,1.0880,0.9640,0.0017,rectangle
female,0.9133,1.0202,0.8952,1.0934,0.9841,0.0068,rectangle
female,0.9148,1.0111,0.9047,1.0752,0.9797,0.0178,rectangle
female,0.9110,1.0232,0.8904,1.1136,0.9793,0.0134,rectangle
female,0.9175,1.0204,0.8992,1.0964,0.9959,0.0012,rectangle
female,0.9103,1.0172,0.8950,1.0787,0.9613,0.0042,rectangle
female,0.9132,1.0110,0.9033,1.0925,0.9508,0.0136,rectangle
female,0.9086,1.0132,0.8968,1.0725,0.9545,0.0012,rectangle
female,0.9057,1.0111,0.8958,1.0938,0.9802,0.0151,rectangle
female,0.9195,1.0138,0.9069,1.0995,0.9717,0.0084,rectangle
female,0.9045,1.0122,0.8936,1.0802,0.9776,0.0055,rectangle
female,0.8997,1.0234,0.8791,1.0749,0.9667,0.0056,rectangle
female,0.9096,1.0195,0.8922,1.0966,0.9783,0.0031,rectangle
female,0.9073,1.0246,0.8855,1.1059,0.9774,0.0108,rectangle
female,0.9131,1.0211,0.8943,1.0811,0.9570,0.0074,rectangle
female,0.9119,1.0204,0.8936,1.0943,0.9886,0.0334,rectangle
female,0.9071,1.0212,0.8882,1.0943,0.9825,0.0088,rectangle
female,0.9189,1.0134,0.9067,1.1049,0.9966,0.0038,rectangle
female,0.9139,1.0142,0.9011,1.0859,0.9621,0.0035,rectangle
female,0.9181,1.0118,0.9074,1.0938,0.9738,0.0140,rectangle
female,0.9140,1.0178,0.8980,1.1052,0.9845,0.0224,rectangle
female,0.9045,1.0154,0.8908,1.1013,0.9856,0.0002,rectangle
female,0.9105,1.0161,0.8960,1.0794,0.9699,0.0002,rectangle
